1	0.588235294117647	0.0732540997782142
10	0.505494505494505	0.887081888857094
8	0.518518518518518	0.665642705152813
2	0.535211267605634	0.45999323578173
4	0.588235294117647	0.144265656098067
1 2	0.846153846153846	1.44467458960281e-06
5 7	0.575342465753425	0.106172334860531
5 9	0.535211267605634	0.45999323578173
5 10	0.53030303030303	0.547493187304066
7 8	0.591836734693878	0.138955763721328
2 5	0.574468085106383	0.243050276799476
1 5	0.54	0.513629113393124
7 10	0.518518518518518	0.750071069013707
1 7	0.621621621621622	0.101225922531501
5 8	0.5	1
4 5	0.58974358974359	0.211554256937834
3 5	0.545454545454545	0.49474034453316
8 10	0.567567567567568	0.362547401704434
4 7	0.612903225806452	0.171407980475979
1 4	0.666666666666667	0.0817227522986591
2 7	0.5	1
3 9	0.53125	0.699675625634705
4 10	0.636363636363636	0.175113854076281
1 8	0.684210526315789	0.0913929445739817
4 9	0.619047619047619	0.248780136189571
3 7	0.5	1
2 4	0.666666666666667	0.138207666974026
4 8	0.666666666666667	0.138207666974026
1 10	0.56	0.521245308114815
1 9	0.517241379310345	0.840835353212188
2 10	0.518518518518518	0.836069510857366
3 4	0.545454545454545	0.756438219723926
6 8	0.545454545454545	0.756438219723926
1 6	0.625	0.718216129533986
2 6	0.5	1
3 6	0.5	1
4 6	0.6	1
"scc analysis runtime"	"0.6964338 secs"	"R"
5	0.537414965986395	0.0779972189747814
6	0.527777777777778	0.394626866243095
8	0.508771929824561	0.775141612079021
10	0.523809523809524	0.56659848028325
1	0.59375	0.0689088078862699
9	0.544117647058823	0.370454601038594
1 2	0.813953488372093	3.36412560550545e-06
5 8	0.564705882352941	0.115617714403026
5 6	0.571428571428571	0.10993409933891
5 9	0.63265306122449	0.0325710585196677
6 10	0.60377358490566	0.0779972189747814
5 7	0.506666666666667	0.883874537256707
5 10	0.557377049180328	0.282338982044348
4 5	0.53030303030303	0.547493187304066
1 5	0.622222222222222	0.0625089161964487
3 5	0.542372881355932	0.438183864532645
6 7	0.542372881355932	0.438183864532645
6 8	0.53448275862069	0.533068827672971
6 9	0.6	0.157299207050284
7 10	0.543478260869565	0.501518246019432
8 10	0.545454545454545	0.49474034453316
1 10	0.678571428571429	0.0415651498373115
1 6	0.578947368421053	0.279485368251127
2 6	0.534883720930233	0.605603324298308
3 6	0.5	1
2 8	0.511627906976744	0.863343312303559
7 9	0.575757575757576	0.340838115785307
8 9	0.575757575757576	0.340838115785307
1 4	0.558823529411765	0.451463968729397
1 7	0.580645161290323	0.328606752433517
1 8	0.542857142857143	0.57664601307919
3 10	0.53125	0.699675625634705
9 10	0.5	1
3 9	0.555555555555556	0.53475040188028
4 9	0.516129032258065	0.845091706711457
1 9	0.6	0.34577858615116
2 9	0.5	1
"scc analysis runtime"	"0.6763692 secs"	"R"
6	0.514563106796116	0.671233931920622
7	0.51685393258427	0.669485382517524
2	0.5	1
4	0.583333333333333	0.551515090011873
6 10	0.580645161290323	0.126288774321816
9 10	0.592592592592593	0.111221161553934
1 2	0.821428571428571	0.000244334624369176
5 6	0.515151515151515	0.763597221608076
6 9	0.555555555555556	0.39718047121992
5 7	0.5	1
2 10	0.5	1
2 6	0.555555555555556	0.53475040188028
4 5	0.625	0.718216129533986
4 9	0.625	0.718216129533986
4 10	0.555555555555556	1
1 3	0.5	1
3 4	1	0.477289340269431
4 7	0.5	1
4 8	0.6	1
1 4	0.666666666666667	1
2 4	0.666666666666667	1
4 6	0.5	1
"scc analysis runtime"	"0.4190772 secs"	"R"
10	0.522388059701492	0.366907539773423
6	0.515384615384615	0.553181518108311
4	0.528925619834711	0.311285927490433
8	0.516393442622951	0.561986861055887
5	0.563829787234043	0.0891084973381884
2	0.51219512195122	0.773699489506845
1	0.507042253521127	0.882523025128253
1 2	0.813953488372093	3.36412560550545e-06
4 10	0.5875	0.043308142810792
6 10	0.563218390804598	0.116659816098916
8 10	0.548780487804878	0.250079291607681
4 8	0.573333333333333	0.108130545311503
5 6	0.612903225806452	0.0323173995031915
4 6	0.545454545454545	0.309048528551622
4 7	0.530864197530864	0.471385636799996
5 10	0.60655737704918	0.0458711691063221
7 10	0.505747126436782	0.886581036782717
6 8	0.519480519480519	0.662871803587836
5 8	0.564516129032258	0.221283812789448
2 7	0.53968253968254	0.446584024742175
5 7	0.514705882352941	0.76529050441375
4 5	0.540983606557377	0.442538175225557
2 4	0.634146341463415	0.0540153156922577
1 7	0.508474576271186	0.876779742199501
2 6	0.509433962264151	0.872707290390221
1 8	0.575	0.288844366346485
1 4	0.521739130434783	0.736832101626391
1 10	0.536585365853659	0.599258323040667
2 5	0.552631578947368	0.470919301159286
1 6	0.5	1
3 10	0.51219512195122	0.860957218766644
1 5	0.533333333333333	0.692061490935938
2 9	0.5	1
"scc analysis runtime"	"0.5658479 secs"	"R"
10	0.5	1
7	0.517482517482518	0.433502393459024
6	0.514492753623188	0.540828416517154
5	0.52755905511811	0.303886770241218
3	0.554347826086957	0.155968740028178
9	0.5	1
7 10	0.532110091743119	0.320230992397498
5 7	0.552083333333333	0.156966988253579
5 10	0.534653465346535	0.322174610320577
6 7	0.530612244897959	0.396049418396048
6 10	0.5	1
5 6	0.550561797752809	0.200347135484903
1 2	0.861111111111111	1.7067591541899e-06
3 7	0.619047619047619	0.0224087661082722
3 10	0.532467532467532	0.467479547275564
3 6	0.569230769230769	0.174231388248025
3 5	0.583333333333333	0.122822648101392
9 10	0.506666666666667	0.883874537256707
7 9	0.507246376811594	0.881751492226501
5 9	0.53448275862069	0.533068827672971
2 10	0.516129032258065	0.759771873523611
3 9	0.54	0.513629113393124
1 10	0.518518518518518	0.750071069013707
2 5	0.509433962264151	0.872707290390221
4 6	0.558139534883721	0.389458815634345
2 6	0.520833333333333	0.740543958567318
1 5	0.533333333333333	0.611452986953504
1 7	0.521739130434783	0.736832101626391
4 7	0.534883720930233	0.605603324298308
2 3	0.525	0.723673609831763
4 5	0.51219512195122	0.860957218766644
2 9	0.526315789473684	0.718479203015551
1 3	0.5625	0.440400698139003
1 4	0.5	1
"scc analysis runtime"	"0.6178172 secs"	"R"
7	0.53125	0.238592829316436
4	0.511450381679389	0.65541827947962
5	0.5	1
8	0.546511627906977	0.253194745647155
9	0.545454545454545	0.309048528551622
2	0.5	1
10	0.552631578947368	0.470919301159286
4 7	0.531645569620253	0.469536198165174
5 7	0.549295774647887	0.300948651842302
1 2	0.757575757575758	0.00120144905718893
7 9	0.581818181818182	0.154083893479822
3 4	0.5	1
4 9	0.58	0.191418425237607
3 7	0.524590163934426	0.644979050534099
6 9	0.524590163934426	0.644979050534099
4 8	0.571428571428571	0.24978544354838
7 8	0.538461538461538	0.519040028515736
3 8	0.577777777777778	0.235885210588053
3 5	0.5	1
5 9	0.567567567567568	0.362547401704434
3 9	0.536585365853659	0.599258323040667
2 6	0.511111111111111	0.865534325156159
5 8	0.523809523809524	0.728433810951475
2 3	0.59375	0.247159973211907
6 10	0.548387096774194	0.557771740239908
1 8	0.571428571428571	0.414992666397882
1 5	0.5	1
5 10	0.75	0.0370562185641189
2 9	0.551724137931034	0.546857844379863
7 10	0.533333333333333	0.692061490935938
2 8	0.555555555555556	0.53475040188028
1 3	0.516129032258065	0.845091706711457
8 9	0.5	1
4 10	0.541666666666667	0.663421515816855
9 10	0.611111111111111	0.32298987166248
8 10	0.578947368421053	0.469391549518436
1 10	0.642857142857143	0.267625225164302
3 10	0.526315789473684	0.80943385076704
2 10	0.545454545454545	0.756438219723926
"scc analysis runtime"	"0.6905019 secs"	"R"
8	0.531914893617021	0.162872760242231
5	0.518518518518518	0.450338175508211
6	0.5	1
9	0.504	0.883874537256707
1	0.5	1
7	0.527272727272727	0.634726710604228
5 8	0.565656565656566	0.0659785216688157
6 8	0.525773195876289	0.479302284817329
8 9	0.534090909090909	0.39271485645527
1 2	0.828571428571429	1.86702474125694e-05
5 9	0.524390243902439	0.565238272310011
5 6	0.505747126436782	0.886581036782717
6 9	0.505882352941176	0.886258821191575
3 5	0.521739130434783	0.736832101626391
1 8	0.51063829787234	0.86755029195984
2 8	0.511111111111111	0.865534325156159
3 8	0.5	1
7 8	0.525	0.723673609831763
1 6	0.5	1
7 9	0.575757575757576	0.340838115785307
5 7	0.513513513513513	0.855500830562618
6 7	0.514285714285714	0.852368818314268
1 3	0.526315789473684	0.80943385076704
4 5	0.5625	0.602167527748196
2 7	0.615384615384615	0.389521236502464
4 8	0.571428571428571	0.579391344332
3 7	0.533333333333333	0.788343396334305
4 6	0.538461538461538	0.774243529987393
3 4	0.5	1
7 10	0.5	1
"scc analysis runtime"	"0.739239 secs"	"R"
8	0.506578947368421	0.740543958567318
6	0.504273504273504	0.885887190674812
2	0.573333333333333	0.108130545311503
1	0.545454545454545	0.309048528551622
3	0.5	1
1 2	0.972222222222222	3.90479931475844e-10
6 8	0.511111111111111	0.776205297093884
2 8	0.551724137931034	0.349792217808463
5 6	0.5	1
1 8	0.517241379310345	0.755295789433759
2 5	0.590909090909091	0.17207161769463
1 6	0.571428571428571	0.297583721474348
2 6	0.543478260869565	0.501518246019432
1 5	0.545454545454545	0.49474034453316
1 4	0.534883720930233	0.605603324298308
2 4	0.5	1
1 10	0.666666666666667	0.106387737112515
2 10	0.5	1
5 7	0.5	1
1 9	0.5	1
1 7	0.5625	0.602167527748196
2 3	0.833333333333333	0.213668907393793
7 10	0.5	1
3 5	0.666666666666667	0.67849820229301
1 3	0.571428571428571	1
3 8	0.5	1
3 7	1	1
"scc analysis runtime"	"0.5386479 secs"	"R"
4	0.509803921568627	0.616854847345014
7	0.507246376811594	0.759771873523611
1	0.525641025641026	0.561986861055887
3	0.5	1
10	0.513513513513513	0.769585963744515
2	0.506666666666667	0.883874537256707
8	0.631578947368421	0.227901431483584
9	0.857142857142857	0.123796774283609
1 2	0.85	7.43098372341413e-07
4 7	0.509615384615385	0.777123746357262
4 10	0.533333333333333	0.537093978442642
1 6	0.53448275862069	0.533068827672971
1 7	0.525423728813559	0.641818163165988
2 4	0.549019607843137	0.41727352143973
2 7	0.508771929824561	0.875526621329034
3 4	0.508771929824561	0.875526621329034
1 4	0.5	1
7 10	0.509803921568627	0.871123086693131
3 5	0.510204081632653	0.869408315893298
5 10	0.5	1
1 5	0.513513513513513	0.855500830562618
1 10	0.592592592592593	0.300847301402517
2 10	0.5	1
1 3	0.541666666666667	0.663421515816855
3 10	0.541666666666667	0.663421515816855
1 8	1	0.0382126245909568
4 9	1	0.0700413368746159
7 9	1	0.0700413368746159
4 8	0.615384615384615	0.389521236502464
6 8	0.615384615384615	0.389521236502464
7 8	0.571428571428571	0.579391344332
5 8	0.636363636363636	0.352120435634723
6 9	1	0.129714467787913
9 10	1	0.129714467787913
5 9	1	0.244643139402873
3 8	0.555555555555556	1
8 10	0.666666666666667	0.67849820229301
3 9	0.75	0.613505266127911
2 8	0.5	1
1 9	1	1
2 9	1	1
"scc analysis runtime"	"0.745558 secs"	"R"
4	0.503355704697987	0.871123086693131
10	0.505154639175258	0.887486778427022
1	0.513513513513513	0.769585963744515
7	0.538461538461538	0.450338175508211
2	0.5	1
1 2	0.790697674418605	1.68503817123926e-05
3 4	0.516129032258065	0.670612635267055
4 10	0.527027027027027	0.557987722635521
4 7	0.571428571428571	0.24978544354838
3 10	0.517241379310345	0.755295789433759
3 7	0.560975609756098	0.381150205520657
2 7	0.708333333333333	0.0295574515601516
1 10	0.588235294117647	0.25870176105719
1 3	0.525	0.723673609831763
1 7	0.615384615384615	0.207110253248926
2 10	0.513513513513513	0.855500830562618
8 10	0.5	1
7 10	0.551724137931034	0.546857844379863
9 10	0.555555555555556	0.53475040188028
5 10	0.518518518518518	0.836069510857366
8 9	0.52	0.83069601130637
1 9	0.523809523809524	0.81757624923197
6 7	0.625	0.718216129533986
1 6	0.571428571428571	1
2 6	0.571428571428571	1
5 6	0.5	1
"scc analysis runtime"	"0.9901891 secs"	"R"
3	0.504	0.883874537256707
2	0.506849315068493	0.883229663226339
7	0.515625	0.761760667487734
10	0.5	1
9	0.541666666666667	0.663421515816855
4 5	0.5	1
1 2	0.75	0.000173107646436013
3 4	0.511904761904762	0.774469058687607
2 5	0.529411764705882	0.626473579053755
3 10	0.575	0.288844366346485
2 4	0.5	1
2 8	0.5	1
3 7	0.51219512195122	0.860957218766644
8 10	0.526315789473684	0.718479203015551
7 10	0.631578947368421	0.227901431483584
8 9	0.666666666666667	0.179494818373031
5 9	0.523809523809524	0.81757624923197
6 8	0.5	1
3 9	0.571428571428571	0.579391344332
2 6	0.583333333333333	0.551515090011873
4 9	0.5	1
6 10	0.538461538461538	0.774243529987393
7 9	0.714285714285714	0.441587402404516
2 9	0.6	1
"scc analysis runtime"	"0.4781032 secs"	"R"
8	0.520325203252033	0.467479547275564
1	0.575342465753425	0.106172334860531
2	0.506172839506173	0.885464720578106
5	0.5	1
6	0.5	1
1 2	0.764705882352941	1.18534219880584e-05
3 8	0.5	1
1 9	0.565217391304348	0.313380432040122
1 3	0.58974358974359	0.211554256937834
1 8	0.578947368421053	0.279485368251127
2 9	0.521739130434783	0.736832101626391
1 7	0.522727272727273	0.732806712142033
2 3	0.511111111111111	0.865534325156159
1 10	0.538461538461538	0.592362513496579
2 10	0.5	1
5 8	0.5	1
5 10	0.526315789473684	0.80943385076704
6 7	0.636363636363636	0.352120435634723
2 6	0.571428571428571	1
4 6	0.5	1
5 6	0.5	1
"scc analysis runtime"	"0.4105461 secs"	"R"
1	0.512820512820513	0.771857214913898
2	0.528571428571429	0.553181518108311
3	0.627906976744186	0.0583155550602098
9	0.5	1
1 2	0.785714285714286	3.09290233951136e-05
2 4	0.528301886792453	0.630756851989985
2 7	0.585365853658537	0.220164599311657
1 4	0.509433962264151	0.872707290390221
1 8	0.52	0.743971478075057
3 4	0.633333333333333	0.113140008152006
3 7	0.612903225806452	0.171407980475979
1 3	0.8	0.0156850897897881
2 3	0.75	0.0370562185641189
2 10	0.576923076923077	0.400328737716248
3 8	0.619047619047619	0.248780136189571
3 10	0.6	0.420596237599927
5 6	0.8	0.365030271838304
3 6	0.666666666666667	0.67849820229301
1 5	0.5	1
3 9	0.75	0.613505266127911
8 9	0.5	1
1 9	0.5	1
2 9	0.5	1
6 9	1	1
"scc analysis runtime"	"0.559978 secs"	"R"
3	0.52	0.571607644953332
6	0.605633802816901	0.0266522184821529
10	0.523076923076923	0.650612963932754
1	0.5	1
3 5	0.52	0.661257221853737
5 6	0.611111111111111	0.0559693874452266
1 2	0.682926829268293	0.00860560838171836
6 9	0.590909090909091	0.17207161769463
3 9	0.517857142857143	0.752784132649847
3 6	0.611111111111111	0.140907401798369
1 5	0.531914893617021	0.616854847345014
1 3	0.6	0.234763662827669
5 10	0.526315789473684	0.718479203015551
9 10	0.571428571428571	0.414992666397882
6 10	0.684210526315789	0.0913929445739817
1 6	0.576923076923077	0.400328737716248
1 10	0.590909090909091	0.366011717840597
2 6	0.541666666666667	0.663421515816855
7 9	0.5	1
4 7	0.6	1
4 8	1	1
6 8	1	1
2 8	0.5	1
7 8	0.5	1
"scc analysis runtime"	"0.5359058 secs"	"R"
8	0.507246376811594	0.759771873523611
6	0.518181818181818	0.569671581587966
10	0.641509433962264	0.0162474417611861
7	0.526315789473684	0.56008413232209
1	0.507042253521127	0.882523025128253
1 2	0.864864864864865	8.79624372868613e-07
6 8	0.530120481927711	0.473033923816668
8 10	0.714285714285714	0.00524720373911565
7 8	0.574074074074074	0.202598703127436
6 10	0.733333333333333	0.00556423703055782
4 9	0.510204081632653	0.869408315893298
1 8	0.5	1
6 7	0.522727272727273	0.732806712142033
9 10	0.571428571428571	0.352120435634723
1 6	0.514285714285714	0.852368818314268
7 10	0.684210526315789	0.0913929445739817
1 7	0.555555555555556	0.53475040188028
2 10	0.733333333333333	0.060212145807874
2 7	0.535714285714286	0.683589706510337
1 10	0.6875	0.117850895021366
2 4	0.565217391304348	0.506085694895788
3 10	0.518518518518518	0.836069510857366
4 10	0.6	0.34577858615116
4 7	0.5	1
5 6	0.625	0.718216129533986
5 10	0.666666666666667	0.67849820229301
"scc analysis runtime"	"0.5728469 secs"	"R"
9	0.525925925925926	0.290606572519545
5	0.522058823529412	0.363081723558431
8	0.526881720430108	0.478420305643035
2	0.612903225806452	0.0323173995031915
1	0.5	1
4	0.542372881355932	0.438183864532645
10	0.571428571428571	0.579391344332
1 2	0.888888888888889	2.55708338217607e-07
5 9	0.533333333333333	0.393768634642993
5 8	0.596774193548387	0.0665527859043752
2 5	0.644444444444444	0.0277122790251598
8 9	0.532258064516129	0.540828416517154
2 9	0.634146341463415	0.0540153156922577
1 9	0.517857142857143	0.752784132649847
2 7	0.666666666666667	0.0361245065454823
1 5	0.518518518518518	0.750071069013707
4 5	0.523809523809524	0.728433810951475
6 8	0.523809523809524	0.728433810951475
2 3	0.695652173913043	0.0460608903925578
4 9	0.526315789473684	0.718479203015551
4 7	0.5625	0.440400698139003
2 4	0.625	0.191694602051888
3 4	0.6	0.285049407402613
4 8	0.551724137931034	0.546857844379863
1 4	0.608695652173913	0.267757486267317
1 3	0.535714285714286	0.683589706510337
3 8	0.518518518518518	0.836069510857366
2 8	0.571428571428571	0.488943337573688
8 10	0.777777777777778	0.172446313011786
2 6	0.529411764705882	0.799842607329128
4 10	0.833333333333333	0.213668907393793
5 10	0.625	0.718216129533986
7 10	0.555555555555556	1
9 10	0.555555555555556	1
6 10	0.5	1
3 10	0.666666666666667	1
1 10	0.5	1
"scc analysis runtime"	"0.918061 secs"	"R"
10	0.538461538461538	0.196498286538169
9	0.541666666666667	0.257517982249063
4	0.521276595744681	0.570913660905003
5	0.524390243902439	0.565238272310011
6	0.6875	0.117850895021366
8	0.5	1
1 2	0.743589743589744	0.000696468955461614
9 10	0.563636363636364	0.267632724691081
4 10	0.553571428571429	0.344704222006958
5 10	0.56	0.327186877790306
1 10	0.577777777777778	0.235885210588053
4 5	0.585365853658537	0.220164599311657
5 9	0.58974358974359	0.211554256937834
1 9	0.594594594594595	0.202404651164224
4 9	0.547619047619048	0.487419275817444
2 10	0.522727272727273	0.732806712142033
7 10	0.551724137931034	0.546857844379863
2 9	0.515151515151515	0.848915689221556
1 7	0.571428571428571	0.488943337573688
2 7	0.578947368421053	0.469391549518436
6 9	0.857142857142857	0.123796774283609
6 10	0.75	0.279016313211364
3 10	0.533333333333333	0.788343396334305
2 6	0.833333333333333	0.213668907393793
2 8	1	0.129714467787913
8 10	0.666666666666667	0.495117122597215
8 9	0.6	0.516412268396038
3 5	0.545454545454545	0.756438219723926
5 6	0.625	0.718216129533986
3 9	0.5	1
6 7	1	0.244643139402873
1 8	0.666666666666667	0.67849820229301
1 6	0.5	1
4 6	0.5	1
3 6	1	1
6 8	1	1
"scc analysis runtime"	"0.7074661 secs"	"R"
3	0.516666666666667	0.563702861650773
7	0.548387096774194	0.201983074189254
6	0.531914893617021	0.39529193776101
1	0.5	1
1 2	0.878787878787879	1.9115918420724e-06
3 7	0.553846153846154	0.290606572519545
7 10	0.553846153846154	0.290606572519545
4 6	0.596153846153846	0.106947861150399
6 7	0.675	0.0133283287808176
6 9	0.625	0.077099871743542
3 6	0.538461538461538	0.519040028515736
4 8	0.533333333333333	0.611452986953504
4 7	0.5	1
1 10	0.51063829787234	0.86755029195984
3 8	0.536585365853659	0.599258323040667
7 8	0.612903225806452	0.171407980475979
1 7	0.580645161290323	0.328606752433517
2 7	0.529411764705882	0.706553907737274
2 3	0.5	1
6 8	0.571428571428571	0.414992666397882
1 4	0.5	1
2 6	0.5	1
2 9	0.5	1
1 6	0.5	1
5 7	0.666666666666667	0.179494818373031
1 8	0.523809523809524	0.81757624923197
4 5	0.5	1
2 5	0.545454545454545	0.756438219723926
"scc analysis runtime"	"0.5115459 secs"	"R"
5	0.526666666666667	0.191418425237607
7	0.5	1
6	0.636363636363636	0.000628939420654606
10	0.530612244897959	0.396049418396048
2	0.523076923076923	0.650612963932754
8	0.558139534883721	0.389458815634345
4	0.5	1
5 6	0.686567164179104	0.000180146315204046
5 7	0.516949152542373	0.565238272310011
1 2	0.837837837837838	5.29847202801102e-06
6 7	0.608695652173913	0.0256653116536082
5 10	0.547945205479452	0.303886770241218
7 10	0.526315789473684	0.56008413232209
5 9	0.535211267605634	0.45999323578173
6 10	0.638297872340426	0.030157004779831
2 5	0.568627450980392	0.256113682659547
1 5	0.519230769230769	0.747139882409955
1 7	0.519230769230769	0.747139882409955
6 8	0.882352941176471	0.00098016017367421
6 9	0.578947368421053	0.279485368251127
5 8	0.588235294117647	0.25870176105719
9 10	0.5	1
8 10	0.653846153846154	0.0925555511244313
2 10	0.5625	0.440400698139003
1 6	0.652173913043478	0.120772748289665
1 10	0.548387096774194	0.557771740239908
1 9	0.53125	0.699675625634705
7 8	0.53125	0.699675625634705
4 5	0.551724137931034	0.546857844379863
3 5	0.535714285714286	0.683589706510337
3 7	0.535714285714286	0.683589706510337
2 6	0.517241379310345	0.840835353212188
4 7	0.517241379310345	0.840835353212188
2 9	0.5	1
3 6	0.714285714285714	0.0963480741890625
4 6	0.647058823529412	0.204885806619062
8 9	0.523809523809524	0.81757624923197
2 4	0.666666666666667	0.233660388894587
3 9	0.5	1
4 10	0.5	1
3 10	0.533333333333333	0.788343396334305
1 4	0.5	1
4 9	0.5	1
2 8	0.538461538461538	0.774243529987393
3 8	0.714285714285714	0.441587402404516
1 8	0.545454545454545	0.756438219723926
3 4	0.666666666666667	0.67849820229301
4 8	0.5	1
"scc analysis runtime"	"0.9133339 secs"	"R"
6	0.5	1
3	0.516393442622951	0.561986861055887
4	0.515463917525773	0.671233931920622
8	0.506493506493506	0.884460419825167
1 2	0.794117647058823	0.000166627046759908
3 4	0.590163934426229	0.0911406588745847
3 6	0.5	1
4 6	0.523076923076923	0.650612963932754
6 8	0.528301886792453	0.630756851989985
3 8	0.581395348837209	0.228265496485904
3 10	0.531914893617021	0.616854847345014
4 8	0.545454545454545	0.49474034453316
2 3	0.526315789473684	0.718479203015551
4 10	0.5	1
2 4	0.518518518518518	0.836069510857366
2 8	0.5	1
8 9	0.588235294117647	0.446864705408083
1 9	0.5	1
9 10	0.5	1
4 5	0.5	1
1 5	0.571428571428571	1
"scc analysis runtime"	"0.3871338 secs"	"R"
8	0.512820512820513	0.666809531342073
